Category,target_url,target_url_domain,target_url_agency_owner,target_url_bureau_owner,scan_date
Not IPv6 compliant,ls1-vuy.erh.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:30:12.843Z
Not IPv6 compliant,mars.rdc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:41:27.076Z
Not IPv6 compliant,mrms.nssl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:42:01.977Z
Not IPv6 compliant,maritimeboundaries.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:42:42.020Z
Not IPv6 compliant,nosc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:57:29.655Z
Not IPv6 compliant,omao.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:59:47.485Z
Not IPv6 compliant,origin-archive-afsc.fisheries.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:05:31.071Z
Not IPv6 compliant,pico.atdd.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:13:20.920Z
Not IPv6 compliant,seamlessrnc.nauticalcharts.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:29:32.002Z
Not IPv6 compliant,madis-data.cprk.ncep.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:59:50.006Z
Not IPv6 compliant,shoreline.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:00:09.993Z
Not IPv6 compliant,ngdc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:00:59.310Z
Not IPv6 compliant,stateoftheocean.osmc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:01:56.491Z
Not IPv6 compliant,vpn-west.nmfs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:03:49.700Z
Not IPv6 compliant,mageval.ncep.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:04:02.112Z
Not IPv6 compliant,whitepages.lb.csp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:13:46.234Z
Not IPv6 compliant,coralreefwatch.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:45:52.307Z
Not IPv6 compliant,rucsoundings.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T03:38:55.529Z
Not IPv6 compliant,amberjackm.nmfs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:44:04.068Z
Not IPv6 compliant,aim.rdhpcs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:45:17.649Z
Not IPv6 compliant,dataintheclassroom.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:45:59.876Z
Not IPv6 compliant,cmsrr.orr.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:46:22.185Z
Not IPv6 compliant,codes.nws.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:46:47.435Z
Not IPv6 compliant,apps.nssl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:46:46.359Z
Not IPv6 compliant,dbps.aoml.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:46:47.112Z
Not IPv6 compliant,gfdl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:47:33.831Z
Not IPv6 compliant,cyberportal.csp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:49:52.311Z
Not IPv6 compliant,grantsonlinetest.rdc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:51:17.540Z
Not IPv6 compliant,fim.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:51:42.688Z
Not IPv6 compliant,imagery1.qa.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:52:54.920Z
Not IPv6 compliant,gis.charttools.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:52:04.193Z
Not IPv6 compliant,floats.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:52:34.297Z
Not IPv6 compliant,fxc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:53:34.165Z
Not IPv6 compliant,mlo.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:58:02.378Z
Not IPv6 compliant,nctr.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:59:22.953Z
Not IPv6 compliant,water.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:04:03.501Z
Not IPv6 compliant,vpn-east.nmfs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:05:19.810Z
Not IPv6 compliant,diver.orr.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:09:32.676Z
Not IPv6 compliant,ecofoci.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:11:01.434Z
Not IPv6 compliant,encdirect.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:12:32.590Z
Not IPv6 compliant,cnrfc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:17:39.573Z
Not IPv6 compliant,ferret.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:20:10.522Z
Not IPv6 compliant,flow.bldc.nwave.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:28:58.999Z
Not IPv6 compliant,researchprojects.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:36:45.381Z
Not IPv6 compliant,data.ngdc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:12:51.262Z
Not IPv6 compliant,inet.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:13:50.016Z
Not IPv6 compliant,marinecadastre.qa.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:15:05.863Z
Not IPv6 compliant,data.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:31:28.546Z
Not IPv6 compliant,incidentnews.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:44:19.753Z
Not IPv6 compliant,collaborate2.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:45:56.048Z
Not IPv6 compliant,beta.ngs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:55:12.092Z
Not IPv6 compliant,oceans.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:04:27.699Z
Not IPv6 compliant,sso-north.csp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:09:45.259Z
Not IPv6 compliant,darrp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:17:53.910Z
Not IPv6 compliant,dcs3.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:51:06.388Z
Not IPv6 compliant,imagery2.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:25:06.126Z
Not IPv6 compliant,jetdocs.rdhpcs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:27:20.780Z
Not IPv6 compliant,m.cameochemicals.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:27:30.433Z
Not IPv6 compliant,maps1.qa.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:44:06.364Z
Not IPv6 compliant,midatlantic-mdc.diver.orr.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:43:32.747Z
Not IPv6 compliant,nihhis.cpo.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:51:47.080Z
Not IPv6 compliant,nwrfc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:58:50.862Z
Not IPv6 compliant,pacificislands-mdc.diver.orr.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:11:11.101Z
Not IPv6 compliant,pidvms.irc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:14:35.231Z
Not IPv6 compliant,response.restoration.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:22:30.780Z
Not IPv6 compliant,pss.swpc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:23:43.331Z
Not IPv6 compliant,saga.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:28:49.994Z
Not IPv6 compliant,sift.pmel.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:40:07.373Z
Not IPv6 compliant,srhvpn.srh.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:43:43.487Z
Not IPv6 compliant,sso-west.csp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:47:41.821Z
Not IPv6 compliant,testmd.orr.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:55:09.233Z
Not IPv6 compliant,noc.nwave.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:59:54.467Z
Not IPv6 compliant,tsunami.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:01:15.385Z
Not IPv6 compliant,sso-dev2.csp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:01:58.913Z
Not IPv6 compliant,tsunami-cp.ncep.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:04:50.375Z
Not IPv6 compliant,wiki.rdhpcs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:13:27.002Z
Not IPv6 compliant,sis.nws.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:14:12.075Z
Not IPv6 compliant,grantsonlinetraining.rdc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:29:28.015Z
Not IPv6 compliant,history.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:37:53.359Z
Not IPv6 compliant,obs3.nws.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:38:47.020Z
Not IPv6 compliant,shoreline.chs.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:39:00.959Z
Not IPv6 compliant,cwcgom.aoml.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T02:49:06.320Z
Not IPv6 compliant,apps.dat.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:44:27.975Z
Not IPv6 compliant,bpm-dev2.csp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:44:42.280Z
Not IPv6 compliant,blog.response.restoration.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:46:12.574Z
Not IPv6 compliant,games.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:47:30.851Z
Not IPv6 compliant,hwt.nssl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:47:38.665Z
Not IPv6 compliant,dcs1.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:47:59.364Z
Not IPv6 compliant,dods.ndbc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:48:39.696Z
Not IPv6 compliant,hysplitbbs.arl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:48:59.017Z
Not IPv6 compliant,gandalf.glerl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:49:27.444Z
Not IPv6 compliant,data.nssl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:50:03.152Z
Not IPv6 compliant,fxcave-proxy.gsd.esrl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:50:59.127Z
Not IPv6 compliant,imagery.qa.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:52:13.662Z
Not IPv6 compliant,elnino.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:51:50.114Z
Not IPv6 compliant,hiwpp.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:52:52.045Z
Not IPv6 compliant,hmt.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T05:53:40.424Z
Not IPv6 compliant,wcatwc.arh.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:05:06.961Z
Not IPv6 compliant,rapidrefresh.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:07:46.097Z
Not IPv6 compliant,slosh.nws.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:37:13.565Z
Not IPv6 compliant,dcs4.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T06:52:53.291Z
Not IPv6 compliant,otrs.rdhpcs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:03:14.175Z
Not IPv6 compliant,madis-research.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:19:16.335Z
Not IPv6 compliant,lamp.mdl.nws.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:19:56.404Z
Not IPv6 compliant,seahorse3.nhc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:28:14.714Z
Not IPv6 compliant,madis-bldr.ncep.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:29:09.640Z
Not IPv6 compliant,list.woc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:30:48.171Z
Not IPv6 compliant,ncc.nesdis.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:43:08.371Z
Not IPv6 compliant,blog.marinedebris.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:48:01.024Z
Not IPv6 compliant,tsunami.qa.coast.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:48:08.174Z
Not IPv6 compliant,arl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T07:48:37.092Z
Not IPv6 compliant,nesdis.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:02:54.353Z
Not IPv6 compliant,polar.ncep.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:05:07.441Z
Not IPv6 compliant,water.i.ncep.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:12:39.845Z
Not IPv6 compliant,pacificnorthwest-mdc.diver.orr.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T08:54:17.974Z
Not IPv6 compliant,nssl.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:54:48.931Z
Not IPv6 compliant,nsd.rdc.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T00:58:06.103Z
Not IPv6 compliant,rdhpcs-common-docs.rdhpcs.noaa.gov,noaa.gov,Department of Commerce,National Oceanic and Atmospheric Administration,2024-02-10T01:23:20.227Z
